"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14500","PF","Derrick","Williams","15.5","6","4200","LAL@NY","NY","LAL","","","",""
"9873","C","Robin","Lopez","17.7","6","4200","LAL@NY","NY","LAL","","","",""
"15996","PG","Jerian","Grant","17.4","6","4200","LAL@NY","NY","LAL","","","",""
"20064","PG","Matthew","Dellavedova","20.6","6","4100","IND@CLE","CLE","IND","","","",""
"15587","SF","Ryan","Kelly","14","4","4000","LAL@NY","LAL","NY","","","",""
"15814","C","Alex","Len","13.3","6","4000","PHO@OKC","PHO","OKC","","","",""
"9712","PG","Jose","Calderon","9.9","6","4000","LAL@NY","NY","LAL","","","",""
"17332","C","Tarik","Black","10.3","3","3900","LAL@NY","LAL","NY","","","",""
"58350","SF","Stanley","Johnson","13","5","3900","DET@POR","DET","POR","","","",""
"9680","PF","Amar'e","Stoudemire","5.6","1","3900","TOR@MIA","MIA","TOR","GTD","Knee","",""
"58084","SF","Justise","Winslow","14.8","6","3800","TOR@MIA","MIA","TOR","","","",""
"14529","PG","Cory","Joseph","14.5","6","3800","TOR@MIA","TOR","MIA","","","",""
"12340","PF","Patrick","Patterson","13.3","6","3800","TOR@MIA","TOR","MIA","","","",""
"16178","SF","Maurice","Harkless","17.8","6","3800","DET@POR","POR","DET","","","",""
"9466","PG","D.J.","Augustin","14.8","6","3800","PHO@OKC","OKC","PHO","","","",""
"23120","SF","T.J.","Warren","15.3","6","3700","PHO@OKC","PHO","OKC","","","",""
"14505","C","Bismack","Biyombo","13.1","6","3700","TOR@MIA","TOR","MIA","","","",""
"18600","PG","Tyler","Johnson","14.1","5","3700","TOR@MIA","MIA","TOR","","","",""
"9920","PF","Anthony","Tolliver","10.1","4","3700","DET@POR","DET","POR","","","",""
"9737","SG","Nick","Young","15.2","5","3600","LAL@NY","LAL","NY","","","",""
"14549","PF","Lavoy","Allen","10.9","6","3600","IND@CLE","IND","CLE","","","",""
"9849","SG","Gerald","Green","10.6","3","3600","TOR@MIA","MIA","TOR","O","Undisclosed","",""
"9968","SG","Jodie","Meeks","1.7","2","3600","DET@POR","DET","POR","O","Foot","",""
"9706","SF","Richard","Jefferson","12.8","6","3600","IND@CLE","CLE","IND","","","",""
"15542","PG","Spencer","Dinwiddie","1.2","1","3500","DET@POR","DET","POR","","","",""
"18702","C","Robert","Sacre","3.4","1","3500","LAL@NY","LAL","NY","","","",""
"9490","C","Anderson","Varejao","5.7","6","3500","IND@CLE","CLE","IND","","","",""
"15548","SG","Andre","Roberson","10.2","6","3500","PHO@OKC","OKC","PHO","","","",""
"9785","SF","James","Jones","5.5","6","3500","IND@CLE","CLE","IND","","","",""
"20907","C","Shayne","Whittington","-2","1","3500","IND@CLE","IND","CLE","","","",""
"23920","PF","Anthony","Bennett","4.7","3","3500","TOR@MIA","TOR","MIA","","","",""
"9783","C","Joel","Anthony","6.5","49","3500","DET@POR","DET","POR","","","",""
"48567","PG","Cameron","Payne","6.5","1","3500","PHO@OKC","OKC","PHO","","","",""
"9778","PF","Josh","McRoberts","6.2","6","3500","TOR@MIA","MIA","TOR","","","",""
"9529","SG","Anthony","Morrow","5.2","6","3500","PHO@OKC","OKC","PHO","","","",""
"16293","SG","Norman","Powell","1.6","2","3500","TOR@MIA","TOR","MIA","","","",""
"16059","SG","Jared","Cunningham","5.6","6","3500","IND@CLE","CLE","IND","","","",""
"9513","C","Chris","Andersen","2.9","2","3500","TOR@MIA","MIA","TOR","","","",""
"14539","PF","Jon","Leuer","14.9","6","3500","PHO@OKC","PHO","OKC","","","",""
"14532","SF","Kyle","Singler","3.2","5","3500","PHO@OKC","OKC","PHO","","","",""
"15501","SG","Allen","Crabbe","10.3","6","3500","DET@POR","POR","DET","","","",""
"16859","SF","Lance","Thomas","9.3","6","3500","LAL@NY","NY","LAL","","","",""
"9567","SG","Sasha","Vujacic","15","6","3500","LAL@NY","NY","LAL","","","",""
"37931","C","Aron","Baynes","8.2","5","3500","DET@POR","DET","POR","","","",""
"12335","PF","Kevin","Seraphin","3.9","3","3500","LAL@NY","NY","LAL","","","",""
"16071","PG","Tim","Frazier","1.6","3","3500","DET@POR","POR","DET","","","",""
"16348","SG","Darrun","Hilliard","0","0","3500","DET@POR","DET","POR","","","",""
"16363","SG","Joe","Harris","2.4","4","3500","IND@CLE","CLE","IND","","","",""
"63477","SF","Luis","Montero","1.6","2","3500","DET@POR","POR","DET","","","",""
"9589","PF","Udonis","Haslem","13.3","1","3500","TOR@MIA","MIA","TOR","","","",""
"9583","PG","Mario","Chalmers","12","5","3500","TOR@MIA","MIA","TOR","","","",""
"58253","PF","Myles","Turner","14","5","3500","IND@CLE","IND","CLE","","","",""
"23824","PG","Archie","Goodwin","7.6","3","3500","PHO@OKC","PHO","OKC","","","",""
"9568","SF","Metta","World Peace","12.1","1","3500","LAL@NY","LAL","NY","","","",""
"20992","PF","Larry","Nance Jr.","11","1","3500","LAL@NY","LAL","NY","","","",""
"15417","SG","Solomon","Hill","0","1","3500","IND@CLE","IND","CLE","","","",""
"9895","SF","Steve","Novak","3","35","3500","PHO@OKC","OKC","PHO","","","",""
"18828","SG","Joseph","Young","-0.5","2","3500","IND@CLE","IND","CLE","","","",""
"23799","PF","Mitch","McGary","-2","1","3500","PHO@OKC","OKC","PHO","","","",""
"42661","PF","Noah","Vonleh","5.7","6","3500","DET@POR","POR","DET","","","",""
"23800","SF","Glenn","Robinson III","12.2","2","3500","IND@CLE","IND","CLE","","","",""
"16405","SG","Terrence","Ross","11.3","6","3500","TOR@MIA","TOR","MIA","","","",""
"23178","PF","Mirza","Teletovic","4.7","6","3500","PHO@OKC","PHO","OKC","","","",""
"17491","SF","James","Ennis","0.8","2","3500","TOR@MIA","MIA","TOR","","","",""
"9649","PF","Nick","Collison","5.3","4","3500","PHO@OKC","OKC","PHO","","","",""
"9659","PF","Brandon","Bass","10.2","5","3500","LAL@NY","LAL","NY","","","",""
"16191","SF","Josh","Huestis","0","0","3500","PHO@OKC","OKC","PHO","","","",""
"16188","SF","Anthony","Brown","5","1","3500","LAL@NY","LAL","NY","","","",""
"40830","PG","Delon","Wright","0.2","1","3500","TOR@MIA","TOR","MIA","","","",""
"55058","SF","Bruno","Caboclo","1.3","8","3500","TOR@MIA","TOR","MIA","","","",""
"16202","PF","Rakeem","Christmas","0","0","3500","IND@CLE","IND","CLE","","","",""
"9683","PG","Steve","Blake","9.4","5","3500","DET@POR","DET","POR","","","",""
"9966","SF","James","Johnson","0.6","3","3500","TOR@MIA","TOR","MIA","","","",""
"15475","PF","Cory","Jefferson","8.5","50","3500","PHO@OKC","PHO","OKC","","","",""
"15947","SF","Reggie","Bullock","0.8","3","3500","DET@POR","DET","POR","","","",""
"9679","PF","Louis","Amundson","14.6","53","3500","LAL@NY","NY","LAL","GTD","Back","",""
"58150","PF","Cliff","Alexander","0","0","3500","DET@POR","POR","DET","O","Knee","",""
"58460","SG","Devin","Booker","8.9","3","3500","PHO@OKC","PHO","OKC","","","",""
"15993","SG","Pat","Connaughton","2","2","3500","DET@POR","POR","DET","","","",""
"16233","SG","Josh","Richardson","-1","1","3500","TOR@MIA","MIA","TOR","","","",""
"24244","SF","Cleanthony","Early","2","4","3500","LAL@NY","NY","LAL","","","",""
"40200","C","Lucas","Nogueira","3.8","6","3500","TOR@MIA","TOR","MIA","GTD","Hamstring","",""
"9928","SF","Sonny","Weems","4.1","6","3500","PHO@OKC","PHO","OKC","","","",""
"9723","PG","Ronnie","Price","10.5","6","3500","PHO@OKC","PHO","OKC","","","",""
"66521","PG","Marcelo","Huertas","8.1","4","3500","LAL@NY","LAL","NY","","","",""
"66520","C","Sasha","Kaun","2.9","2","3500","IND@CLE","CLE","IND","","","",""
"9942","SF","Chase","Budinger","6.7","6","3500","IND@CLE","IND","CLE","","","",""
