"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"23670","PG","Marcus","Smart","25.6","3","5800","BOS@MIL","BOS","MIL","GTD","Toe","",""
"12334","SG","Avery","Bradley","20.9","5","5800","BOS@MIL","BOS","MIL","","","",""
"9673","PG","Goran","Dragic","20.5","7","5800","LAL@MIA","MIA","LAL","","","",""
"9484","PG","Mo","Williams","26.4","7","5700","UTA@CLE","CLE","UTA","","","",""
"12359","SF","Evan","Turner","17.3","5","5700","BOS@MIL","BOS","MIL","","","",""
"14537","SF","Chandler","Parsons","8.9","4","5700","DAL@NO","DAL","NO","","","",""
"42550","PF","Jabari","Parker","8.5","3","5600","BOS@MIL","MIL","BOS","","","",""
"15628","SF","Otto","Porter","24.2","6","5500","OKC@WAS","WAS","OKC","","","",""
"9556","SG","Eric","Gordon","26.4","6","5500","DAL@NO","NO","DAL","","","",""
"63122","PF","Kristaps","Porzingis","27.2","7","5400","NY@TOR","NY","TOR","","","",""
"9454","C","Zaza","Pachulia","24.7","6","5400","DAL@NO","DAL","NO","","","",""
"9506","SG","J.R.","Smith","13","4","5400","UTA@CLE","CLE","UTA","GTD","Knee","",""
"9553","C","Roy","Hibbert","23.3","6","5400","LAL@MIA","LAL","MIA","","","",""
"14510","SG","Alec","Burks","22.6","6","5400","UTA@CLE","UTA","CLE","","","",""
"14501","PF","Tristan","Thompson","22.9","7","5400","UTA@CLE","CLE","UTA","","","",""
"15843","PG","Trey","Burke","19","6","5300","UTA@CLE","UTA","CLE","","","",""
"9799","SG","Wesley","Matthews","15.1","5","5300","DAL@NO","DAL","NO","","","",""
"40783","SG","Zach","LaVine","14.3","5","5300","CHA@MIN","MIN","CHA","","","",""
"16008","PF","Jared","Sullinger","27.1","5","5200","BOS@MIL","BOS","MIL","","","",""
"9662","SG","Louis","Williams","23.5","6","5200","LAL@MIA","LAL","MIA","","","",""
"58312","PG","D'Angelo","Russell","17.8","6","5100","LAL@MIA","LAL","MIA","","","",""
"9479","SF","Luol","Deng","16.9","7","5100","LAL@MIA","MIA","LAL","","","",""
"12511","PG","Ishmael","Smith","25.2","6","5100","DAL@NO","NO","DAL","","","",""
"9451","PF","Marvin","Williams","25.9","6","5000","CHA@MIN","CHA","MIN","","","",""
"9638","PF","David","Lee","14.8","5","5000","BOS@MIL","BOS","MIL","","","",""
"9694","SG","Kevin","Martin","21","4","5000","CHA@MIN","MIN","CHA","","","",""
"9862","C","Amir","Johnson","17.2","5","4900","BOS@MIL","BOS","MIL","","","",""
"12459","C","Nikola","Pekovic","23.5","31","4800","CHA@MIN","MIN","CHA","O","Achilles","",""
"17230","SG","Langston","Galloway","22.7","7","4800","NY@TOR","NY","TOR","","","",""
"15800","SF","Jae","Crowder","25.7","5","4700","BOS@MIL","BOS","MIL","","","",""
"16220","SG","Dion","Waiters","17.3","7","4700","OKC@WAS","OKC","WAS","","","",""
"12443","PG","Jeremy","Lin","20.1","6","4700","CHA@MIN","CHA","MIN","","","",""
"9873","C","Robin","Lopez","20.2","7","4600","NY@TOR","NY","TOR","","","",""
"16196","PF","Dwight","Powell","24.8","6","4600","DAL@NO","DAL","NO","","","",""
"9507","SG","Arron","Afflalo","19.3","78","4600","NY@TOR","NY","TOR","GTD","Hamstring","",""
"15952","PF","John","Henson","18.5","3","4500","BOS@MIL","MIL","BOS","","","",""
"15771","C","Gorgui","Dieng","15.1","5","4400","CHA@MIN","MIN","CHA","","","",""
"17384","C","Kyle","O'Quinn","18.3","7","4400","NY@TOR","NY","TOR","","","",""
"23169","C","Steven","Adams","18.6","7","4400","OKC@WAS","OKC","WAS","","","",""
"15904","SG","Rodney","Hood","21","6","4400","UTA@CLE","UTA","CLE","","","",""
"12424","C","Timofey","Mozgov","17","7","4400","UTA@CLE","CLE","UTA","","","",""
"9712","PG","Jose","Calderon","12.4","7","4400","NY@TOR","NY","TOR","","","",""
"20064","PG","Matthew","Dellavedova","20.8","7","4300","UTA@CLE","CLE","UTA","","","",""
"9495","PG","Jose Juan","Barea","18.3","6","4300","DAL@NO","DAL","NO","","","",""
"9542","PF","Luis","Scola","19","7","4300","NY@TOR","TOR","NY","","","",""
"12344","PG","Greivis","Vasquez","17.4","7","4200","BOS@MIL","MIL","BOS","","","",""
"12423","C","Omer","Asik","3.2","1","4200","DAL@NO","NO","DAL","GTD","Calf","",""
"9512","PF","Nene","Hilario","15.6","6","4100","OKC@WAS","WAS","OKC","","","",""
"12350","PF","Trevor","Booker","13.5","5","4100","UTA@CLE","UTA","CLE","","","",""
"15559","SG","Jeremy","Lamb","19.7","5","4100","CHA@MIN","CHA","MIN","","","",""
"9613","SG","Devin","Harris","16.3","6","4100","DAL@NO","DAL","NO","","","",""
"15996","PG","Jerian","Grant","17","7","4100","NY@TOR","NY","TOR","","","",""
"12368","SF","Nemanja","Bjelica","22.1","5","4000","CHA@MIN","MIN","CHA","","","",""
"15587","SF","Ryan","Kelly","14","4","4000","LAL@MIA","LAL","MIA","","","",""
"14500","PF","Derrick","Williams","14.4","7","4000","NY@TOR","NY","TOR","","","",""
"15961","C","Tyler","Zeller","6.7","5","4000","BOS@MIL","BOS","MIL","","","",""
"9751","PG","Toney","Douglas","18.1","4","3900","DAL@NO","NO","DAL","","","",""
"15691","PF","Cody","Zeller","15.4","6","3900","CHA@MIN","CHA","MIN","","","",""
"9940","PF","Dante","Cunningham","12.3","6","3900","DAL@NO","NO","DAL","","","",""
"9501","PF","Kris","Humphries","13.8","6","3900","OKC@WAS","WAS","OKC","","","",""
"17332","C","Tarik","Black","10.8","4","3900","LAL@MIA","LAL","MIA","","","",""
"12357","SF","Quincy","Pondexter","12.6","75","3900","DAL@NO","NO","DAL","O","Knee","",""
"9583","PG","Mario","Chalmers","14.6","6","3900","LAL@MIA","MIA","LAL","","","",""
"9605","PG","Ramon","Sessions","15.3","6","3900","OKC@WAS","WAS","OKC","","","",""
"9680","PF","Amar'e","Stoudemire","5.6","1","3900","LAL@MIA","MIA","LAL","GTD","Knee","",""
"23717","SF","Shabazz","Muhammad","11.6","5","3900","CHA@MIN","MIN","CHA","","","",""
"18600","PG","Tyler","Johnson","14.1","6","3800","LAL@MIA","MIA","LAL","","","",""
"14505","C","Bismack","Biyombo","13.7","7","3800","NY@TOR","TOR","NY","","","",""
"12340","PF","Patrick","Patterson","12.4","7","3800","NY@TOR","TOR","NY","","","",""
"9574","SG","O.J.","Mayo","19","71","3800","BOS@MIL","MIL","BOS","O","Hamstring","",""
"9739","C","JaVale","McGee","9.1","23","3700","DAL@NO","DAL","NO","O","Leg","",""
"9810","PG","Jerryd","Bayless","20","7","3700","BOS@MIL","MIL","BOS","","","",""
"9461","PF","Kevin","Garnett","11.3","5","3700","CHA@MIN","MIN","CHA","","","",""
"22541","C","Kelly","Olynyk","18.8","4","3700","BOS@MIL","BOS","MIL","","","",""
"14529","PG","Cory","Joseph","14.5","7","3700","NY@TOR","TOR","NY","","","",""
"9659","PF","Brandon","Bass","10.2","5","3700","LAL@MIA","LAL","MIA","","","",""
"9778","PF","Josh","McRoberts","7.9","7","3600","LAL@MIA","MIA","LAL","","","",""
"9737","SG","Nick","Young","14.4","6","3600","LAL@MIA","LAL","MIA","","","",""
"16335","SG","John","Jenkins","10.9","3","3600","DAL@NO","DAL","NO","","","",""
"9849","SG","Gerald","Green","10.6","3","3600","LAL@MIA","MIA","LAL","O","Undisclosed","",""
"9966","SF","James","Johnson","5","4","3600","NY@TOR","TOR","NY","","","",""
"9465","PG","Raymond","Felton","13.9","6","3600","DAL@NO","DAL","NO","","","",""
"9466","PG","D.J.","Augustin","14.5","7","3600","OKC@WAS","OKC","WAS","","","",""
"58084","SF","Justise","Winslow","15","7","3600","LAL@MIA","MIA","LAL","","","",""
"9503","PF","Drew","Gooden","14.2","4","3600","OKC@WAS","WAS","OKC","GTD","Back","",""
"12349","SF","Luke","Babbitt","15","4","3600","DAL@NO","NO","DAL","","","",""
"9568","SF","Metta","World Peace","15.2","2","3600","LAL@MIA","LAL","MIA","","","",""
"9677","SF","Jared","Dudley","11.7","5","3600","OKC@WAS","WAS","OKC","","","",""
"59318","SF","Joe","Ingles","11.5","6","3500","UTA@CLE","UTA","CLE","","","",""
"15792","C","Johnny","O'Bryant","12.3","7","3500","BOS@MIL","MIL","BOS","","","",""
"9785","SF","James","Jones","4.6","7","3500","UTA@CLE","CLE","UTA","","","",""
"23920","PF","Anthony","Bennett","3.6","4","3500","NY@TOR","TOR","NY","","","",""
"16293","SG","Norman","Powell","1.5","3","3500","NY@TOR","TOR","NY","","","",""
"64017","C","Salah","Mejri","2.9","3","3500","DAL@NO","DAL","NO","","","",""
"15864","PF","Adreian","Payne","6.6","3","3500","CHA@MIN","MIN","CHA","","","",""
"9804","C","Alexis","Ajinca","11.4","6","3500","DAL@NO","NO","DAL","","","",""
"55376","SF","Damjan","Rudez","1.1","2","3500","CHA@MIN","MIN","CHA","","","",""
"16363","SG","Joe","Harris","2.4","4","3500","UTA@CLE","CLE","UTA","","","",""
"9895","SF","Steve","Novak","3","35","3500","OKC@WAS","OKC","WAS","","","",""
"16405","SG","Terrence","Ross","10.4","7","3500","NY@TOR","TOR","NY","","","",""
"17491","SF","James","Ennis","0.5","3","3500","LAL@MIA","MIA","LAL","GTD","Illness","",""
"16191","SF","Josh","Huestis","0","0","3500","OKC@WAS","OKC","WAS","","","",""
"16188","SF","Anthony","Brown","5","1","3500","LAL@MIA","LAL","MIA","","","",""
"58661","SG","Rashad","Vaughn","4.2","4","3500","BOS@MIL","MIL","BOS","","","",""
"16448","PF","Frank","Kaminsky","6.9","6","3500","CHA@MIN","CHA","MIN","","","",""
"9952","C","DeJuan","Blair","0.3","2","3500","OKC@WAS","WAS","OKC","","","",""
"9962","PF","Jonas","Jerebko","9.4","5","3500","BOS@MIL","BOS","MIL","","","",""
"58153","SF","Kelly","Oubre","3.8","3","3500","OKC@WAS","WAS","OKC","","","",""
"15736","C","Jeff","Withey","0","1","3500","UTA@CLE","UTA","CLE","","","",""
"16233","SG","Josh","Richardson","-1","1","3500","LAL@MIA","MIA","LAL","","","",""
"9463","C","Kendrick","Perkins","9.5","3","3500","DAL@NO","NO","DAL","O","Pectoral","",""
"20805","SG","Troy","Daniels","2.4","3","3500","CHA@MIN","CHA","MIN","","","",""
"17462","SG","Chris","Johnson","3.3","4","3500","UTA@CLE","UTA","CLE","","","",""
"12391","PF","Jeremy","Evans","6.8","5","3500","DAL@NO","DAL","NO","","","",""
"58081","PG","Tyus","Jones","0","0","3500","CHA@MIN","MIN","CHA","","","",""
"18702","C","Robert","Sacre","3.4","1","3500","LAL@MIA","LAL","MIA","","","",""
"9490","C","Anderson","Varejao","5.7","6","3500","UTA@CLE","CLE","UTA","","","",""
"15548","SG","Andre","Roberson","11.1","7","3500","OKC@WAS","OKC","WAS","","","",""
"48567","PG","Cameron","Payne","3.3","2","3500","OKC@WAS","OKC","WAS","","","",""
"9529","SG","Anthony","Morrow","5.2","6","3500","OKC@WAS","OKC","WAS","","","",""
"12353","C","Tibor","Pleiss","1.6","2","3500","UTA@CLE","UTA","CLE","","","",""
"9520","PF","Charlie","Villanueva","11","5","3500","DAL@NO","DAL","NO","","","",""
"41063","PF","Jordan","Mickey","6.1","2","3500","BOS@MIL","BOS","MIL","","","",""
"16059","SG","Jared","Cunningham","5.5","7","3500","UTA@CLE","CLE","UTA","","","",""
"9513","C","Chris","Andersen","2.9","2","3500","LAL@MIA","MIA","LAL","","","",""
"9518","SF","Tayshaun","Prince","8.3","5","3500","CHA@MIN","MIN","CHA","","","",""
"14532","SF","Kyle","Singler","3.6","6","3500","OKC@WAS","OKC","WAS","","","",""
"16859","SF","Lance","Thomas","9.3","7","3500","NY@TOR","NY","TOR","","","",""
"9567","SG","Sasha","Vujacic","14.4","7","3500","NY@TOR","NY","TOR","","","",""
"14527","PG","Norris","Cole","15.9","75","3500","DAL@NO","NO","DAL","O","Ankle","",""
"21665","SG","Alan","Anderson","13.2","74","3500","OKC@WAS","WAS","OKC","O","Ankle","",""
"12335","PF","Kevin","Seraphin","5.1","4","3500","NY@TOR","NY","TOR","","","",""
"9551","PF","Tyler","Hansbrough","2.9","3","3500","CHA@MIN","CHA","MIN","","","",""
"15591","C","Miles","Plumlee","6.3","7","3500","BOS@MIL","MIL","BOS","","","",""
"12828","SF","Elijah","Millsap","1.5","5","3500","UTA@CLE","UTA","CLE","","","",""
"9589","PF","Udonis","Haslem","7.3","2","3500","LAL@MIA","MIA","LAL","","","",""
"20992","PF","Larry","Nance Jr.","9.6","2","3500","LAL@MIA","LAL","MIA","","","",""
"11104","SF","Alonzo","Gee","7","6","3500","DAL@NO","NO","DAL","","","",""
"42671","SF","James","Young","6.1","31","3500","BOS@MIL","BOS","MIL","","","",""
"23799","PF","Mitch","McGary","0.8","2","3500","OKC@WAS","OKC","WAS","","","",""
"42664","PG","Aaron","Harrison","0","0","3500","CHA@MIN","CHA","MIN","","","",""
"42677","PG","Terry","Rozier","5.3","3","3500","BOS@MIL","BOS","MIL","","","",""
"11074","PG","Garrett","Temple","1.9","4","3500","OKC@WAS","WAS","OKC","","","",""
"9649","PF","Nick","Collison","5.3","4","3500","OKC@WAS","OKC","WAS","","","",""
"23220","SF","Chris","Copeland","6.3","7","3500","BOS@MIL","MIL","BOS","","","",""
"23744","SF","Justin","Anderson","4.4","5","3500","DAL@NO","DAL","NO","","","",""
"23757","PG","Brian","Roberts","3","4","3500","CHA@MIN","CHA","MIN","","","",""
"40830","PG","Delon","Wright","0.1","2","3500","NY@TOR","TOR","NY","","","",""
"55058","SF","Bruno","Caboclo","1.3","8","3500","NY@TOR","TOR","NY","","","",""
"9685","SF","Martell","Webster","5.6","32","3500","OKC@WAS","WAS","OKC","O","Hip","",""
"9682","PG","Andre","Miller","3.5","1","3500","CHA@MIN","MIN","CHA","","","",""
"55061","SF","Damien","Inglis","3.6","4","3500","BOS@MIL","MIL","BOS","","","",""
"23248","SG","RJ","Hunter","1.1","2","3500","BOS@MIL","BOS","MIL","","","",""
"15951","SF","P.J.","Hairston","9.3","6","3500","CHA@MIN","CHA","MIN","","","",""
"9679","PF","Louis","Amundson","14.6","53","3500","NY@TOR","NY","TOR","GTD","Back","",""
"58461","PF","Trey","Lyles","3.5","6","3500","UTA@CLE","UTA","CLE","","","",""
"24244","SF","Cleanthony","Early","2","4","3500","NY@TOR","NY","TOR","","","",""
"42689","PG","Tyler","Ennis","10","3","3500","BOS@MIL","MIL","BOS","","","",""
"40200","C","Lucas","Nogueira","5","1","3500","NY@TOR","TOR","NY","","","",""
"66521","PG","Marcelo","Huertas","8.1","4","3500","LAL@MIA","LAL","MIA","","","",""
"40208","PG","Raul","Neto","9.8","6","3500","UTA@CLE","UTA","CLE","","","",""
"66520","C","Sasha","Kaun","2.9","2","3500","UTA@CLE","CLE","UTA","","","",""
"9700","C","Spencer","Hawes","12.8","6","3500","CHA@MIN","CHA","MIN","","","",""
"12445","SG","Gary","Neal","9.7","6","3500","OKC@WAS","WAS","OKC","","","",""
"9706","SF","Richard","Jefferson","12.5","7","3500","UTA@CLE","CLE","UTA","","","",""
